\a)\w+Sig:\s+	2	stend
\a\w+(Sig:\s+	0	stbegin
\)(.)\s+\n+\d.\s+\c+	2	stend
\).\s+\n+(\d.\s+\c+	0	stbegin
\)(.)\s+\n+\d.\s+\c+	2	stend
\))\s+\n+\d.\s+\c+	2	stend
\)\s+\n+(\d.\s+\c+	0	stbegin
\))\n+\d.\s+\c+	2	stend
\)\n+(\d.\s+\c+	0	stbegin
\a\n+(\d.\s+\C	0	stbegin
\a)\n+\d.\s+\C	2	stend
\a)*\n+\d.\s+\C	2	stend



\a)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	2	stend
\a)*+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	2	stend
\a\n+(\d)\d\d\d-\d\d-\d\d\s\s\s+	0	stbegin
\a)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	2	stend
\a\s+\n+(\d)\d\d\d-\d\d-\d\d\s\s\s+	0	stbegin
\C\C+\n+(\d+.\s+\C	0	stbegin
\C)\n+\d+.\s+\C	2	stend
\d)\n+\C\C+	2	stend

\c)\n+\C\c+\s\(\a\a+\):	2	stend
\c\n+(\C\c+\s\(\a\a+\):	0	stbegin
\d)\n+\C\c+\s\(\a\a+\):	2	stend
\d\n+(\C\c+\s\(\a\a+\):	0	stbegin

\c.\s+(-)\s+\C	0	stbegin
\c(.)\s+-\s+\C	2	stend
\c\s+(-)\s+\C	0	stbegin
\c\s+-\s+\C	2	stend
\C\c+\s+-\s+\C\c+	3	stend
\C\c+(:)\s+\n+\c	2	stend
\C\c+:\s+\n+(\c	0	stbegin
\C\c+:\n+\s+(\c	0	stbegin
\C\c+(:)\n+\c	2	stend
\C\c+:\n+(\c	0	stbegin
\C\C\C:\n+(\c	0	stbegin
\C\C\C\):\n+(\c	0	stbegin
\sand)\s+\n+\C	3	stend
\sand)\s+\n+\c	3	stend
\sand)\n+\C	3	stend
\sand)\n+\c	3	stend



\c(:)\s+\p+\s+\n	2	stend
\s\s\s+(·)\s+\C	0	stbegin
\c)\s\s\s+·\s\C	2	stend
\c)\s\s\s+·\s\C	2	stend
\p)\s\s\s+·\s\C	2	stend
\C\c+\s+(-)\s+\C\c+	1	stbegin
\s\s+(P)atient Name:	0	stbegin
\s\s\s+(P)rocedure Date:	0	stbegin
\s\s\s+(D)ate of Birth:	0	stbegin
\s\s\s+(A)ge:	0	stbegin
\s\s\s+(G)ender:	0	stbegin
\s\s\s+(N)ote Status:	0	stbegin

\a)\s\s+Patient Name:	2	stend
\a)\s\s\s+Procedure Date:	2	stend
\a)\s\s\s+Date of Birth:	2	stend
\a)\s\s\s+Age:	2	stend
\a)\s\s\s+Gender:	2	stend
\a)\s\s\s+Note Status:	2	stend
\n\n(\(\a+	0	stbegin
\c.\n+(\(\a+	0	stbegin
\n+(\c)\c+:	0	stbegin
\a+\)\n\s+\c\c+:	2	stend
\a+\)\s+\n+\c\c+:	2	stend
\a+\)\n+\c\c+:	2	stend
\a+\)\s+\n+\s+\c\c+:	2	stend
\c\n+\c\c+:	2	stend

On)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
On)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
on)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
on)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
by)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
by)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
since)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
since)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
Since)\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend
Since)\s+\n+\d\d\d\d-\d\d-\d\d\s\s\s+	3	stend

\a)\s+**+\s+\n\n	2	stend
\a)\s+**+\n\n	2	stend

\a(\a)\n+\d\).\s+\C	2	stend
\a\n+\d\)(.)\s+\C	3	stend
\C\C\n+(\d\).\s+\C	0	stbegin
\c.\n+(\d\).\s+\C	0	stbegin
\C\C.\n+(\d\).\s+\C	0	stbegin
\c.\s+\n+(\d)\).\s+\C	0	stbegin
.\s+\n+\d\)(.)\s+\C	3	stend


\a\n+(\d)\d-\d\d\s+	0	stbegin
\a\s+\n+(\d)\d-\d\d\s+	0	stbegin
\a.\s+\n+(\d)\d-\d\d\s+	0	stbegin

\c\w+(\d)\)\s+\C	0	stbegin
\c\c+.\w+(\d)\)\s+\C	0	stbegin
\c+\c(.)\w+\d\)\s+\C	2	stend


\a)\s+\n+\C\c+\s+\C\c+:	2	stend
\a\s+\n+(\C)\c+\s+\C\c+:	0	stbegin
\a)\s+\n+\C\c+:	2	stend
\a\s+\n+(\C)\c+:	0	stbegin
\a)\w+Date of Birth:	2	stend
\w+(D)ate of Birth:	0	stbegin

\c:\s+\n(\a	0	stbegin
\sDr(.)\s	3	stend
\sMr(.)\s	3	stend
\sMrs(.)\s	3	stend
\sMs(.)\s	3	stend
\sth(e)\n\C\c+	3	stend
\sTh(e)\n\C\c+	3	stend
\si(n)\n\a+	3	stend
\sI(n)\n\a+	3	stend
\sfo(r)\n\a+	3	stend
\sb(y)\a+	3	stend
\shi(s)\a+	3	stend
\she(r)\a+	3	stend
\swit(h)\a+	3	stend
\so(n)\a+	3	stend
\sO(n)\a+	3	stend
\sunti(l)\a+	3	stend
\sUnti(l)\a+	3	stend
\so(f)\a+	3	stend
\sthroug(h)\a+	3	stend
\san(d)\a+	3	stend
\so(r)\n\a+	3	stend
\sa(s)\n\a+	3	stend
\sincludin(g)\a+	3	stend


Cardiac\w+Surgery\w+Intensive\w+Care\w+Unit	3	stend
\C\c+\w+Cardiac\w+Surge\(+ry\w+Intensive\w+Care\w+Unit	3	stend
Intensive\w+Care\w+Unit	3	stend
\C\c+\w+Intensive\w+Care\w+Unit	3	stend
Emergency\w+Department	3	stend
Coronary\w+Care\w+Unit	3	stend

\a)*\n\n	2	stend
\a)*\n\d\d+.\s\C	2	stend
\a)*\n\d.\s\C	2	stend

CENTER\w+(.	2	stend
Paterna(l	3	stend
HOSPITAL\w+(.	2	stend
CENTER\w+.\w+(\C	0	stbegin
HOSPITAL\w+.\w+(\C	0	stbegin
\C\c+\w+Surgery	3	stend

\c.\c(.)\w+\C\c\c	2	stend
\wTR(.\w+\C\c\c	2	stend
\wTR.\w+(\C)\c\c	0	stbegin
.)\w+He 	2	stend
.)\w+His 	2	stend
.)\w+Her 	2	stend
.)\w+She 	2	stend
.)\w+We 	2	stend
.)\w+Our 	2	stend
.)\w+The 	2	stend
.)\w+They 	2	stend
.)\w+Their 	2	stend
.)\w+I 	2	stend
.)\w+My 	2	stend

.\w+(")	0	stbegin
.\w+(He 	0	stbegin
.\w+(His 	0	stbegin
.\w+(Her 	0	stbegin
.\w+(She 	0	stbegin
.\w+(We 	0	stbegin
.\w+(Our 	0	stbegin
.\w+(The 	0	stbegin
.\w+(They 	0	stbegin
.\w+(Their 	0	stbegin
.\w+(I 	0	stbegin
.\w+(My 	0	stbegin
.\w+(But 	0	stbegin
.\w+(Now 	0	stbegin
.\w+(Discharge 	0	stbegin
.\w+(This 	0	stbegin
.\w+(That 	0	stbegin
.\w+(this 	0	stbegin
.\w+(that 	0	stbegin
.\w+(he 	0	stbegin
.\w+(she 	0	stbegin
.\w+(we 	0	stbegin
.\w+(our 	0	stbegin
.\w+(his 	0	stbegin
.\w+(her 	0	stbegin
.\w+(they 	0	stbegin
.\w+(their 	0	stbegin
.\w+(my 	0	stbegin
.\w+(but 	0	stbegin
